split,scenario,seed,sku,policy,holding_cost,shortage_cost,demand_units,immediate_units,shortage_units,backlog_unit_days,inventory_unit_days,cost_per_day,fill_rate,mean_on_hand,measured_days
test,normal,1012,SKU-003,normal_optimized,4623.675,120.0,1589,1579,10,10,7993,26.35375,0.9937067337948395,44.40555555555556,180
test,normal,1012,SKU-003,service_aware,7310.449999999999,84.0,1589,1582,7,7,19487,41.08027777777777,0.9955947136563876,108.2611111111111,180
test,demand_spike,1001,SKU-003,independent,5204.955000000004,2160.0,1900,1783,117,180,11828,40.916416666666684,0.9384210526315789,65.71111111111111,180
test,demand_spike,1001,SKU-003,normal_optimized,3788.3299999999986,6384.0,1900,1620,280,532,6620,56.512944444444436,0.8526315789473684,36.77777777777778,180
test,demand_spike,1001,SKU-003,service_aware,6575.799999999999,1020.0,1900,1820,80,85,17662,42.19888888888889,0.9578947368421052,98.12222222222222,180
test,demand_spike,1002,SKU-003,independent,5174.014999999999,1740.0,1900,1779,121,145,11601,38.41119444444444,0.9363157894736842,64.45,180
test,demand_spike,1002,SKU-003,normal_optimized,3735.1300000000024,4872.0,1900,1640,260,406,6357,47.81738888888891,0.8631578947368421,35.31666666666667,180
test,demand_spike,1002,SKU-003,service_aware,6565.475000000002,1236.0,1900,1812,88,103,17503,43.34152777777779,0.9536842105263158,97.2388888888889,180
test,demand_spike,1003,SKU-003,independent,5247.584999999999,996.0,1900,1833,67,83,11743,34.68658333333333,0.9647368421052631,65.2388888888889,180
test,demand_spike,1003,SKU-003,normal_optimized,3750.285000000001,4020.0,1900,1666,234,335,6421,43.16825000000001,0.8768421052631579,35.672222222222224,180
test,demand_spike,1003,SKU-003,service_aware,6630.330000000002,888.0,1900,1842,58,74,17657,41.76850000000001,0.9694736842105263,98.09444444444445,180
test,demand_spike,1004,SKU-003,independent,5267.674999999998,1488.0,1900,1803,97,124,11686,37.53152777777777,0.9489473684210527,64.92222222222222,180
test,demand_spike,1004,SKU-003,normal_optimized,3734.885000000001,4920.0,1900,1640,260,410,6390,48.082694444444456,0.8631578947368421,35.5,180
test,demand_spike,1004,SKU-003,service_aware,6644.575,1176.0,1900,1820,80,98,17568,43.44763888888889,0.9578947368421052,97.6,180
test,demand_spike,1005,SKU-003,independent,5216.155,1644.0,1900,1800,100,137,11865,38.11197222222222,0.9473684210526315,65.91666666666667,180
test,demand_spike,1005,SKU-003,normal_optimized,3841.8799999999997,5532.0,1900,1641,259,461,6687,52.07711111111111,0.8636842105263158,37.15,180
test,demand_spike,1005,SKU-003,service_aware,6597.395000000002,1152.0,1900,1824,76,96,17752,43.05219444444446,0.96,98.62222222222222,180
test,demand_spike,1006,SKU-003,independent,5210.660000000001,1164.0,1900,1817,83,97,11883,35.41477777777778,0.9563157894736842,66.01666666666667,180
test,demand_spike,1006,SKU-003,normal_optimized,3756.83,4164.0,1900,1697,203,347,6550,44.00461111111111,0.8931578947368422,36.388888888888886,180
test,demand_spike,1006,SKU-003,service_aware,6592.039999999998,1068.0,1900,1820,80,89,17803,42.55577777777777,0.9578947368421052,98.90555555555555,180
test,demand_spike,1007,SKU-003,independent,5261.129999999998,1452.0,1900,1801,99,121,11865,37.29516666666666,0.9478947368421052,65.91666666666667,180
test,demand_spike,1007,SKU-003,normal_optimized,3800.4049999999984,5268.0,1900,1621,279,439,6559,50.38002777777777,0.8531578947368421,36.43888888888889,180
test,demand_spike,1007,SKU-003,service_aware,6670.545,1068.0,1900,1826,74,89,17793,42.99191666666667,0.9610526315789474,98.85,180
test,demand_spike,1008,SKU-003,independent,5231.449999999998,876.0,1900,1839,61,73,11791,33.93027777777777,0.9678947368421053,65.50555555555556,180
test,demand_spike,1008,SKU-003,normal_optimized,3734.5000000000005,3852.0,1900,1671,229,321,6491,42.147222222222226,0.8794736842105263,36.06111111111111,180
test,demand_spike,1008,SKU-003,service_aware,6634.040000000001,780.0,1900,1844,56,65,17737,41.18911111111112,0.9705263157894737,98.53888888888889,180
test,demand_spike,1009,SKU-003,independent,5338.515000000005,1296.0,1900,1812,88,108,12202,36.85841666666669,0.9536842105263158,67.78888888888889,180
test,demand_spike,1009,SKU-003,normal_optimized,3868.200000000002,4896.0,1900,1633,267,408,6866,48.69000000000001,0.8594736842105263,38.144444444444446,180
test,demand_spike,1009,SKU-003,service_aware,6732.319999999997,984.0,1900,1829,71,82,18116,42.86844444444443,0.9626315789473684,100.64444444444445,180
test,demand_spike,1010,SKU-003,independent,5196.73,1740.0,1900,1793,107,145,11820,38.537388888888884,0.9436842105263158,65.66666666666667,180
test,demand_spike,1010,SKU-003,normal_optimized,3780.9100000000008,5712.0,1900,1627,273,476,6606,52.738388888888885,0.8563157894736843,36.7,180
test,demand_spike,1010,SKU-003,service_aware,6601.419999999998,936.0,1900,1830,70,78,17711,41.874555555555546,0.9631578947368421,98.39444444444445,180
test,demand_spike,1011,SKU-003,independent,5312.230000000002,2112.0,1900,1773,127,176,12145,41.245722222222234,0.9331578947368421,67.47222222222223,180
test,demand_spike,1011,SKU-003,normal_optimized,3888.6400000000012,6408.0,1900,1592,308,534,6891,57.20355555555556,0.8378947368421052,38.28333333333333,180
test,demand_spike,1011,SKU-003,service_aware,6747.859999999998,1236.0,1900,1815,85,103,18049,44.35477777777776,0.9552631578947368,100.27222222222223,180
test,demand_spike,1012,SKU-003,independent,5330.745000000001,1764.0,1900,1787,113,147,11938,39.41525000000001,0.9405263157894737,66.32222222222222,180
test,demand_spike,1012,SKU-003,normal_optimized,3874.7100000000005,4968.0,1900,1642,258,414,6641,49.12616666666667,0.8642105263157894,36.894444444444446,180
test,demand_spike,1012,SKU-003,service_aware,6707.644999999999,1356.0,1900,1808,92,113,17821,44.79802777777777,0.9515789473684211,99.00555555555556,180
test,supplier_delay,1001,SKU-003,independent,4193.700000000002,468.0,1589,1558,31,39,7197,25.898333333333344,0.9804908747640025,39.983333333333334,180
test,supplier_delay,1001,SKU-003,normal_optimized,1753.7800000000007,9432.0,1589,1175,414,786,2426,62.14322222222223,0.7394587791063562,13.477777777777778,180
test,supplier_delay,1001,SKU-003,service_aware,5783.68,156.0,1589,1576,13,13,13108,32.998222222222225,0.9918187539332913,72.82222222222222,180
test,supplier_delay,1002,SKU-003,independent,4154.5700000000015,720.0,1589,1541,48,60,7005,27.08094444444445,0.9697923222152297,38.916666666666664,180
test,supplier_delay,1002,SKU-003,normal_optimized,1655.4999999999998,10500.0,1589,1100,489,875,2294,67.53055555555555,0.6922592825676526,12.744444444444444,180
test,supplier_delay,1002,SKU-003,service_aware,5737.305000000001,120.0,1589,1579,10,10,12906,32.54058333333334,0.9937067337948395,71.7,180
test,supplier_delay,1003,SKU-003,independent,4306.680000000001,288.0,1589,1567,22,24,7180,25.526000000000007,0.9861548143486469,39.888888888888886,180
test,supplier_delay,1003,SKU-003,normal_optimized,1685.0049999999997,8988.0,1589,1165,424,749,2315,59.29447222222222,0.7331655129011957,12.86111111111111,180
test,supplier_delay,1003,SKU-003,service_aware,5817.350000000004,72.0,1589,1583,6,6,13084,32.71861111111113,0.9962240402769037,72.68888888888888,180
test,supplier_delay,1004,SKU-003,independent,4208.154999999999,444.0,1589,1556,33,37,7039,25.845305555555548,0.9792322215229704,39.105555555555554,180
test,supplier_delay,1004,SKU-003,normal_optimized,1681.0500000000004,10404.0,1589,1136,453,867,2298,67.13916666666667,0.7149150409062304,12.766666666666667,180
test,supplier_delay,1004,SKU-003,service_aware,5807.550000000003,84.0,1589,1582,7,7,12964,32.73083333333335,0.9955947136563876,72.02222222222223,180
test,supplier_delay,1005,SKU-003,independent,4213.159999999998,216.0,1589,1575,14,18,7260,24.606444444444435,0.9911894273127754,40.333333333333336,180
test,supplier_delay,1005,SKU-003,normal_optimized,1783.18,9432.0,1589,1149,440,786,2458,62.306555555555555,0.7230962869729389,13.655555555555555,180
test,supplier_delay,1005,SKU-003,service_aware,5786.725000000004,48.0,1589,1585,4,4,13144,32.41513888888891,0.9974826935179358,73.02222222222223,180
test,supplier_delay,1006,SKU-003,independent,4198.985000000001,480.0,1589,1562,27,40,7195,25.994361111111115,0.9830081812460667,39.97222222222222,180
test,supplier_delay,1006,SKU-003,normal_optimized,1718.9199999999992,9180.0,1589,1167,422,765,2369,60.54955555555554,0.7344241661422278,13.161111111111111,180
test,supplier_delay,1006,SKU-003,service_aware,5766.319999999999,72.0,1589,1583,6,6,13151,32.435111111111105,0.9962240402769037,73.06111111111112,180
test,supplier_delay,1007,SKU-003,independent,4334.540000000002,264.0,1589,1568,21,22,7292,25.547444444444455,0.986784140969163,40.51111111111111,180
test,supplier_delay,1007,SKU-003,normal_optimized,1767.9899999999984,8928.0,1589,1155,434,744,2428,59.422166666666655,0.7268722466960352,13.488888888888889,180
test,supplier_delay,1007,SKU-003,service_aware,5847.170000000001,108.0,1589,1580,9,9,13177,33.084277777777785,0.9943360604153556,73.20555555555555,180
test,supplier_delay,1008,SKU-003,independent,4208.784999999999,216.0,1589,1572,17,18,7149,24.582138888888885,0.9893014474512272,39.71666666666667,180
test,supplier_delay,1008,SKU-003,normal_optimized,1672.5449999999998,8892.0,1589,1136,453,741,2322,58.691916666666664,0.7149150409062304,12.9,180
test,supplier_delay,1008,SKU-003,service_aware,5795.649999999999,96.0,1589,1581,8,8,13094,32.73138888888888,0.9949653870358716,72.74444444444444,180
test,supplier_delay,1009,SKU-003,independent,4417.490000000001,384.0,1589,1563,26,32,7595,26.67494444444445,0.9836375078665828,42.19444444444444,180
test,supplier_delay,1009,SKU-003,normal_optimized,1901.4100000000008,7932.0,1589,1209,380,661,2643,54.63005555555556,0.7608558842039018,14.683333333333334,180
test,supplier_delay,1009,SKU-003,service_aware,5894.944999999996,120.0,1589,1579,10,10,13466,33.41636111111109,0.9937067337948395,74.81111111111112,180
test,supplier_delay,1010,SKU-003,independent,4219.704999999999,324.0,1589,1565,24,27,7169,25.24280555555555,0.9848961611076148,39.827777777777776,180
test,supplier_delay,1010,SKU-003,normal_optimized,1689.9400000000005,9528.0,1589,1133,456,794,2319,62.32188888888889,0.7130270610446822,12.883333333333333,180
test,supplier_delay,1010,SKU-003,service_aware,5792.989999999997,84.0,1589,1583,6,7,13122,32.64994444444443,0.9962240402769037,72.9,180
test,supplier_delay,1011,SKU-003,independent,4403.9450000000015,348.0,1589,1563,26,29,7547,26.399694444444453,0.9836375078665828,41.92777777777778,180
test,supplier_delay,1011,SKU-003,normal_optimized,1874.6350000000002,7980.0,1589,1204,385,665,2587,54.747972222222224,0.7577092511013216,14.372222222222222,180
test,supplier_delay,1011,SKU-003,service_aware,5912.970000000002,264.0,1589,1570,19,22,13415,34.31650000000001,0.9880427942101951,74.52777777777777,180
test,supplier_delay,1012,SKU-003,independent,4327.819999999999,252.0,1589,1570,19,21,7298,25.443444444444438,0.9880427942101951,40.544444444444444,180
test,supplier_delay,1012,SKU-003,normal_optimized,1786.6099999999994,9744.0,1589,1137,452,812,2479,64.05894444444444,0.7155443675267463,13.772222222222222,180
test,supplier_delay,1012,SKU-003,service_aware,5870.654999999999,84.0,1589,1582,7,7,13193,33.08141666666666,0.9955947136563876,73.29444444444445,180
test,combined_stress,1001,SKU-003,independent,3263.6449999999986,17256.0,1900,1364,536,1438,5592,113.99802777777776,0.7178947368421053,31.066666666666666,180
test,combined_stress,1001,SKU-003,normal_optimized,1374.8350000000005,39840.0,1900,907,993,3320,1910,228.97130555555555,0.47736842105263155,10.61111111111111,180
test,combined_stress,1001,SKU-003,service_aware,4722.620000000001,6072.0,1900,1632,268,506,10527,59.970111111111116,0.8589473684210527,58.483333333333334,180
test,combined_stress,1002,SKU-003,independent,3185.839999999999,16332.0,1900,1370,530,1361,5340,108.43244444444444,0.7210526315789474,29.666666666666668,180
test,combined_stress,1002,SKU-003,normal_optimized,1217.9999999999993,39924.0,1900,827,1073,3327,1706,228.56666666666666,0.43526315789473685,9.477777777777778,180
test,combined_stress,1002,SKU-003,service_aware,4727.730000000004,5856.0,1900,1618,282,488,10357,58.79850000000002,0.8515789473684211,57.53888888888889,180
test,combined_stress,1003,SKU-003,independent,3272.2550000000006,17244.0,1900,1313,587,1437,5505,113.97919444444445,0.6910526315789474,30.583333333333332,180
test,combined_stress,1003,SKU-003,normal_optimized,1332.8,40104.0,1900,879,1021,3342,1842,230.20444444444445,0.4626315789473684,10.233333333333333,180
test,combined_stress,1003,SKU-003,service_aware,4749.605000000004,5148.0,1900,1664,236,429,10424,54.98669444444446,0.8757894736842106,57.91111111111111,180
test,combined_stress,1004,SKU-003,independent,3163.755,17652.0,1900,1280,620,1471,5323,115.64308333333334,0.6736842105263158,29.572222222222223,180
test,combined_stress,1004,SKU-003,normal_optimized,1357.6149999999998,41544.0,1900,866,1034,3462,1865,238.34230555555555,0.4557894736842105,10.36111111111111,180
test,combined_stress,1004,SKU-003,service_aware,4722.130000000006,4776.0,1900,1646,254,398,10292,52.76738888888892,0.8663157894736843,57.17777777777778,180
test,combined_stress,1005,SKU-003,independent,3303.5449999999987,16584.0,1900,1402,498,1382,5639,110.48636111111111,0.7378947368421053,31.32777777777778,180
test,combined_stress,1005,SKU-003,normal_optimized,1372.8050000000005,38640.0,1900,905,995,3220,1891,222.29336111111112,0.4763157894736842,10.505555555555556,180
test,combined_stress,1005,SKU-003,service_aware,4786.180000000002,6372.0,1900,1629,271,531,10663,61.9898888888889,0.8573684210526316,59.23888888888889,180
test,combined_stress,1006,SKU-003,independent,3152.4149999999995,14676.0,1900,1352,548,1223,5392,99.04675,0.7115789473684211,29.955555555555556,180
test,combined_stress,1006,SKU-003,normal_optimized,1285.6199999999994,37956.0,1900,875,1025,3163,1784,218.00900000000001,0.4605263157894737,9.911111111111111,180
test,combined_stress,1006,SKU-003,service_aware,4774.944999999997,3564.0,1900,1704,196,297,10534,46.3274722222222,0.8968421052631579,58.522222222222226,180
test,combined_stress,1007,SKU-003,independent,3329.725,16944.0,1900,1343,557,1412,5621,112.63180555555554,0.7068421052631579,31.227777777777778,180
test,combined_stress,1007,SKU-003,normal_optimized,1395.2049999999992,39372.0,1900,886,1014,3281,1921,226.48447222222222,0.4663157894736842,10.672222222222222,180
test,combined_stress,1007,SKU-003,service_aware,4796.714999999999,5760.0,1900,1635,265,480,10578,58.64841666666667,0.8605263157894737,58.766666666666666,180
test,combined_stress,1008,SKU-003,independent,3162.565,14532.0,1900,1388,512,1211,5388,98.30313888888888,0.7305263157894737,29.933333333333334,180
test,combined_stress,1008,SKU-003,normal_optimized,1248.5199999999993,38124.0,1900,836,1064,3177,1742,218.7362222222222,0.44,9.677777777777777,180
test,combined_stress,1008,SKU-003,service_aware,4723.634999999998,4224.0,1900,1668,232,352,10405,49.709083333333325,0.8778947368421053,57.80555555555556,180
test,combined_stress,1009,SKU-003,independent,3378.374999999998,14940.0,1900,1350,550,1245,5826,101.76875,0.7105263157894737,32.36666666666667,180
test,combined_stress,1009,SKU-003,normal_optimized,1485.645,36564.0,1900,912,988,3047,2070,211.38691666666665,0.48,11.5,180
test,combined_stress,1009,SKU-003,service_aware,4839.9749999999985,3840.0,1900,1691,209,320,10812,48.22208333333332,0.89,60.06666666666667,180
test,combined_stress,1010,SKU-003,independent,3271.5900000000006,17544.0,1900,1350,550,1462,5555,115.64216666666667,0.7105263157894737,30.86111111111111,180
test,combined_stress,1010,SKU-003,normal_optimized,1313.7600000000002,40248.0,1900,892,1008,3354,1810,230.89866666666668,0.4694736842105263,10.055555555555555,180
test,combined_stress,1010,SKU-003,service_aware,4731.894999999997,6132.0,1900,1624,276,511,10529,60.3549722222222,0.8547368421052631,58.49444444444445,180
test,combined_stress,1011,SKU-003,independent,3426.2200000000003,16284.0,1900,1386,514,1357,5861,109.50122222222222,0.7294736842105263,32.56111111111111,180
test,combined_stress,1011,SKU-003,normal_optimized,1448.3700000000001,37344.0,1900,943,957,3112,2006,215.51316666666668,0.4963157894736842,11.144444444444444,180
test,combined_stress,1011,SKU-003,service_aware,4874.485000000001,5844.0,1900,1616,284,487,10841,59.547138888888895,0.8505263157894737,60.227777777777774,180
test,combined_stress,1012,SKU-003,independent,3313.4149999999995,16380.0,1900,1368,532,1365,5584,109.40786111111112,0.72,31.022222222222222,180
test,combined_stress,1012,SKU-003,normal_optimized,1383.6199999999994,39444.0,1900,853,1047,3287,1930,226.82011111111112,0.44894736842105265,10.722222222222221,180
test,combined_stress,1012,SKU-003,service_aware,4877.354999999999,5268.0,1900,1663,237,439,10635,56.36308333333333,0.8752631578947369,59.083333333333336,180
