split,scenario,seed,sku,policy,node_id,immediate_units,demand_units,fill_rate
validation,supplier_delay,1008,SKU-001,independent,4,1786,1789,0.9983230855226384
validation,supplier_delay,1008,SKU-001,independent,5,1874,1898,0.9873551106427819
validation,supplier_delay,1008,SKU-001,normal_optimized,2,600,1565,0.38338658146964855
validation,supplier_delay,1008,SKU-001,normal_optimized,3,538,1792,0.3002232142857143
validation,supplier_delay,1008,SKU-001,normal_optimized,4,604,1789,0.33761878144214647
validation,supplier_delay,1008,SKU-001,normal_optimized,5,531,1898,0.279768177028451
validation,supplier_delay,1008,SKU-001,service_aware,2,1565,1565,1.0
validation,supplier_delay,1008,SKU-001,service_aware,3,1792,1792,1.0
validation,supplier_delay,1008,SKU-001,service_aware,4,1789,1789,1.0
validation,supplier_delay,1008,SKU-001,service_aware,5,1898,1898,1.0
validation,supplier_delay,1009,SKU-001,independent,2,1562,1565,0.9980830670926517
validation,supplier_delay,1009,SKU-001,independent,3,1786,1792,0.9966517857142857
validation,supplier_delay,1009,SKU-001,independent,4,1789,1789,1.0
validation,supplier_delay,1009,SKU-001,independent,5,1884,1898,0.9926238145416227
validation,supplier_delay,1009,SKU-001,normal_optimized,2,606,1565,0.38722044728434507
validation,supplier_delay,1009,SKU-001,normal_optimized,3,441,1792,0.24609375
validation,supplier_delay,1009,SKU-001,normal_optimized,4,602,1789,0.33650083845723866
validation,supplier_delay,1009,SKU-001,normal_optimized,5,502,1898,0.2644889357218124
validation,supplier_delay,1009,SKU-001,service_aware,2,1565,1565,1.0
validation,supplier_delay,1009,SKU-001,service_aware,3,1792,1792,1.0
validation,supplier_delay,1009,SKU-001,service_aware,4,1789,1789,1.0
validation,supplier_delay,1009,SKU-001,service_aware,5,1898,1898,1.0
validation,supplier_delay,1010,SKU-001,independent,2,1565,1565,1.0
validation,supplier_delay,1010,SKU-001,independent,3,1779,1792,0.9927455357142857
validation,supplier_delay,1010,SKU-001,independent,4,1765,1789,0.9865846841811068
validation,supplier_delay,1010,SKU-001,independent,5,1875,1898,0.987881981032666
validation,supplier_delay,1010,SKU-001,normal_optimized,2,574,1565,0.3667731629392971
validation,supplier_delay,1010,SKU-001,normal_optimized,3,491,1792,0.2739955357142857
validation,supplier_delay,1010,SKU-001,normal_optimized,4,516,1789,0.2884292901062046
validation,supplier_delay,1010,SKU-001,normal_optimized,5,467,1898,0.24604847207586933
validation,supplier_delay,1010,SKU-001,service_aware,2,1565,1565,1.0
validation,supplier_delay,1010,SKU-001,service_aware,3,1792,1792,1.0
validation,supplier_delay,1010,SKU-001,service_aware,4,1789,1789,1.0
validation,supplier_delay,1010,SKU-001,service_aware,5,1898,1898,1.0
validation,supplier_delay,1011,SKU-001,independent,2,1565,1565,1.0
validation,supplier_delay,1011,SKU-001,independent,3,1789,1792,0.9983258928571429
validation,supplier_delay,1011,SKU-001,independent,4,1764,1789,0.9860257126886529
validation,supplier_delay,1011,SKU-001,independent,5,1874,1898,0.9873551106427819
validation,supplier_delay,1011,SKU-001,normal_optimized,2,579,1565,0.36996805111821085
validation,supplier_delay,1011,SKU-001,normal_optimized,3,526,1792,0.2935267857142857
validation,supplier_delay,1011,SKU-001,normal_optimized,4,550,1789,0.3074343208496367
validation,supplier_delay,1011,SKU-001,normal_optimized,5,445,1898,0.23445732349841938
validation,supplier_delay,1011,SKU-001,service_aware,2,1565,1565,1.0
validation,supplier_delay,1011,SKU-001,service_aware,3,1792,1792,1.0
validation,supplier_delay,1011,SKU-001,service_aware,4,1789,1789,1.0
validation,supplier_delay,1011,SKU-001,service_aware,5,1898,1898,1.0
validation,supplier_delay,1012,SKU-001,independent,2,1565,1565,1.0
validation,supplier_delay,1012,SKU-001,independent,3,1750,1792,0.9765625
validation,supplier_delay,1012,SKU-001,independent,4,1753,1789,0.9798770262716602
validation,supplier_delay,1012,SKU-001,independent,5,1876,1898,0.9884088514225501
validation,supplier_delay,1012,SKU-001,normal_optimized,2,682,1565,0.43578274760383384
validation,supplier_delay,1012,SKU-001,normal_optimized,3,612,1792,0.34151785714285715
validation,supplier_delay,1012,SKU-001,normal_optimized,4,595,1789,0.3325880380100615
validation,supplier_delay,1012,SKU-001,normal_optimized,5,590,1898,0.3108535300316122
validation,supplier_delay,1012,SKU-001,service_aware,2,1565,1565,1.0
validation,supplier_delay,1012,SKU-001,service_aware,3,1789,1792,0.9983258928571429
validation,supplier_delay,1012,SKU-001,service_aware,4,1789,1789,1.0
validation,supplier_delay,1012,SKU-001,service_aware,5,1898,1898,1.0
validation,combined_stress,1001,SKU-001,independent,2,1413,1807,0.7819590481460985
validation,combined_stress,1001,SKU-001,independent,3,1607,2078,0.773339749759384
validation,combined_stress,1001,SKU-001,independent,4,1411,2126,0.6636876763875823
validation,combined_stress,1001,SKU-001,independent,5,1614,2212,0.7296564195298373
validation,combined_stress,1001,SKU-001,normal_optimized,2,395,1807,0.21859435528500276
validation,combined_stress,1001,SKU-001,normal_optimized,3,429,2078,0.2064485081809432
validation,combined_stress,1001,SKU-001,normal_optimized,4,484,2126,0.22765757290686736
validation,combined_stress,1001,SKU-001,normal_optimized,5,520,2212,0.23508137432188064
validation,combined_stress,1001,SKU-001,service_aware,2,1598,1807,0.884338682899834
validation,combined_stress,1001,SKU-001,service_aware,3,1803,2078,0.8676612127045236
validation,combined_stress,1001,SKU-001,service_aware,4,1616,2126,0.7601128880526811
validation,combined_stress,1001,SKU-001,service_aware,5,1760,2212,0.7956600361663653
validation,combined_stress,1002,SKU-001,independent,2,1488,1807,0.823464305478694
validation,combined_stress,1002,SKU-001,independent,3,1578,2078,0.7593840230991338
validation,combined_stress,1002,SKU-001,independent,4,1451,2126,0.6825023518344309
validation,combined_stress,1002,SKU-001,independent,5,1614,2212,0.7296564195298373
validation,combined_stress,1002,SKU-001,normal_optimized,2,318,1807,0.17598229109020475
validation,combined_stress,1002,SKU-001,normal_optimized,3,356,2078,0.17131857555341676
validation,combined_stress,1002,SKU-001,normal_optimized,4,495,2126,0.2328316086547507
validation,combined_stress,1002,SKU-001,normal_optimized,5,370,2212,0.16726943942133815
validation,combined_stress,1002,SKU-001,service_aware,2,1669,1807,0.9236303265080243
validation,combined_stress,1002,SKU-001,service_aware,3,1794,2078,0.8633301251203079
validation,combined_stress,1002,SKU-001,service_aware,4,1576,2126,0.7412982126058325
validation,combined_stress,1002,SKU-001,service_aware,5,1772,2212,0.8010849909584087
validation,combined_stress,1003,SKU-001,independent,2,1412,1807,0.7814056447149972
validation,combined_stress,1003,SKU-001,independent,3,1641,2078,0.789701636188643
validation,combined_stress,1003,SKU-001,independent,4,1481,2126,0.6966133584195673
validation,combined_stress,1003,SKU-001,independent,5,1509,2212,0.6821880650994575
validation,combined_stress,1003,SKU-001,normal_optimized,2,453,1807,0.2506917542888766
validation,combined_stress,1003,SKU-001,normal_optimized,3,328,2078,0.15784408084696824
validation,combined_stress,1003,SKU-001,normal_optimized,4,487,2126,0.229068673565381
validation,combined_stress,1003,SKU-001,normal_optimized,5,410,2212,0.1853526220614828
validation,combined_stress,1003,SKU-001,service_aware,2,1621,1807,0.8970669618151632
validation,combined_stress,1003,SKU-001,service_aware,3,1846,2078,0.888354186717998
validation,combined_stress,1003,SKU-001,service_aware,4,1632,2126,0.7676387582314205
validation,combined_stress,1003,SKU-001,service_aware,5,1712,2212,0.7739602169981917
validation,combined_stress,1004,SKU-001,independent,2,1374,1807,0.7603763143331489
validation,combined_stress,1004,SKU-001,independent,3,1614,2078,0.7767083734359962
validation,combined_stress,1004,SKU-001,independent,4,1434,2126,0.6745061147695203
validation,combined_stress,1004,SKU-001,independent,5,1693,2212,0.765370705244123
validation,combined_stress,1004,SKU-001,normal_optimized,2,398,1807,0.22025456557830658
validation,combined_stress,1004,SKU-001,normal_optimized,3,279,2078,0.13426371511068336
validation,combined_stress,1004,SKU-001,normal_optimized,4,427,2126,0.20084666039510818
validation,combined_stress,1004,SKU-001,normal_optimized,5,422,2212,0.19077757685352623
validation,combined_stress,1004,SKU-001,service_aware,2,1637,1807,0.9059214167127836
validation,combined_stress,1004,SKU-001,service_aware,3,1773,2078,0.8532242540904716
validation,combined_stress,1004,SKU-001,service_aware,4,1569,2126,0.738005644402634
validation,combined_stress,1004,SKU-001,service_aware,5,1842,2212,0.8327305605786618
validation,combined_stress,1005,SKU-001,independent,2,1489,1807,0.8240177089097952
validation,combined_stress,1005,SKU-001,independent,3,1676,2078,0.8065447545717036
validation,combined_stress,1005,SKU-001,independent,4,1465,2126,0.6890874882408279
validation,combined_stress,1005,SKU-001,independent,5,1616,2212,0.7305605786618445
validation,combined_stress,1005,SKU-001,normal_optimized,2,464,1807,0.2567791920309906
validation,combined_stress,1005,SKU-001,normal_optimized,3,378,2078,0.18190567853705486
validation,combined_stress,1005,SKU-001,normal_optimized,4,487,2126,0.229068673565381
validation,combined_stress,1005,SKU-001,normal_optimized,5,423,2212,0.19122965641952983
validation,combined_stress,1005,SKU-001,service_aware,2,1641,1807,0.9081350304371887
validation,combined_stress,1005,SKU-001,service_aware,3,1877,2078,0.9032723772858517
validation,combined_stress,1005,SKU-001,service_aware,4,1625,2126,0.764346190028222
validation,combined_stress,1005,SKU-001,service_aware,5,1817,2212,0.8214285714285714
validation,combined_stress,1006,SKU-001,independent,2,1522,1807,0.8422800221361373
validation,combined_stress,1006,SKU-001,independent,3,1642,2078,0.7901828681424446
validation,combined_stress,1006,SKU-001,independent,4,1501,2126,0.7060206961429916
validation,combined_stress,1006,SKU-001,independent,5,1608,2212,0.7269439421338155
validation,combined_stress,1006,SKU-001,normal_optimized,2,456,1807,0.2523519645821804
validation,combined_stress,1006,SKU-001,normal_optimized,3,357,2078,0.1717998075072185
validation,combined_stress,1006,SKU-001,normal_optimized,4,511,2126,0.24035747883349012
validation,combined_stress,1006,SKU-001,normal_optimized,5,470,2212,0.21247739602169982
validation,combined_stress,1006,SKU-001,service_aware,2,1701,1807,0.9413392363032651
validation,combined_stress,1006,SKU-001,service_aware,3,1806,2078,0.8691049085659288
validation,combined_stress,1006,SKU-001,service_aware,4,1665,2126,0.7831608654750706
validation,combined_stress,1006,SKU-001,service_aware,5,1788,2212,0.8083182640144665
validation,combined_stress,1007,SKU-001,independent,2,1463,1807,0.8096292197011622
validation,combined_stress,1007,SKU-001,independent,3,1653,2078,0.7954764196342637
validation,combined_stress,1007,SKU-001,independent,4,1363,2126,0.6411100658513641
validation,combined_stress,1007,SKU-001,independent,5,1584,2212,0.7160940325497287
validation,combined_stress,1007,SKU-001,normal_optimized,2,420,1807,0.23242944106253458
validation,combined_stress,1007,SKU-001,normal_optimized,3,358,2078,0.17228103946102022
validation,combined_stress,1007,SKU-001,normal_optimized,4,544,2126,0.2558795860771402
validation,combined_stress,1007,SKU-001,normal_optimized,5,390,2212,0.1763110307414105
validation,combined_stress,1007,SKU-001,service_aware,2,1661,1807,0.9192030990592142
validation,combined_stress,1007,SKU-001,service_aware,3,1869,2078,0.8994225216554379
validation,combined_stress,1007,SKU-001,service_aware,4,1518,2126,0.7140169332079022
validation,combined_stress,1007,SKU-001,service_aware,5,1722,2212,0.7784810126582279
validation,combined_stress,1008,SKU-001,independent,2,1475,1807,0.8162700608743774
validation,combined_stress,1008,SKU-001,independent,3,1595,2078,0.7675649663137633
validation,combined_stress,1008,SKU-001,independent,4,1434,2126,0.6745061147695203
validation,combined_stress,1008,SKU-001,independent,5,1578,2212,0.713381555153707
validation,combined_stress,1008,SKU-001,normal_optimized,2,443,1807,0.24515771997786387
validation,combined_stress,1008,SKU-001,normal_optimized,3,380,2078,0.18286814244465832
validation,combined_stress,1008,SKU-001,normal_optimized,4,503,2126,0.23659454374412042
validation,combined_stress,1008,SKU-001,normal_optimized,5,437,2212,0.19755877034358046
validation,combined_stress,1008,SKU-001,service_aware,2,1666,1807,0.9219701162147206
validation,combined_stress,1008,SKU-001,service_aware,3,1764,2078,0.848893166506256
validation,combined_stress,1008,SKU-001,service_aware,4,1642,2126,0.7723424270931326
validation,combined_stress,1008,SKU-001,service_aware,5,1721,2212,0.7780289330922242
validation,combined_stress,1009,SKU-001,independent,2,1437,1807,0.7952407304925291
validation,combined_stress,1009,SKU-001,independent,3,1596,2078,0.7680461982675649
validation,combined_stress,1009,SKU-001,independent,4,1412,2126,0.6641580432737535
validation,combined_stress,1009,SKU-001,independent,5,1535,2212,0.6939421338155516
validation,combined_stress,1009,SKU-001,normal_optimized,2,438,1807,0.2423907028223575
validation,combined_stress,1009,SKU-001,normal_optimized,3,297,2078,0.14292589027911454
validation,combined_stress,1009,SKU-001,normal_optimized,4,520,2126,0.24459078080903104
validation,combined_stress,1009,SKU-001,normal_optimized,5,424,2212,0.19168173598553345
validation,combined_stress,1009,SKU-001,service_aware,2,1609,1807,0.8904261206419479
validation,combined_stress,1009,SKU-001,service_aware,3,1763,2078,0.8484119345524542
validation,combined_stress,1009,SKU-001,service_aware,4,1579,2126,0.7427093132643462
validation,combined_stress,1009,SKU-001,service_aware,5,1781,2212,0.8051537070524413
validation,combined_stress,1010,SKU-001,independent,2,1484,1807,0.8212506917542889
validation,combined_stress,1010,SKU-001,independent,3,1631,2078,0.7848893166506256
validation,combined_stress,1010,SKU-001,independent,4,1399,2126,0.6580432737535278
validation,combined_stress,1010,SKU-001,independent,5,1538,2212,0.6952983725135624
validation,combined_stress,1010,SKU-001,normal_optimized,2,405,1807,0.2241283895960155
validation,combined_stress,1010,SKU-001,normal_optimized,3,321,2078,0.1544754571703561
validation,combined_stress,1010,SKU-001,normal_optimized,4,458,2126,0.2154280338664158
validation,combined_stress,1010,SKU-001,normal_optimized,5,424,2212,0.19168173598553345
validation,combined_stress,1010,SKU-001,service_aware,2,1650,1807,0.9131156613171002
validation,combined_stress,1010,SKU-001,service_aware,3,1779,2078,0.856111645813282
validation,combined_stress,1010,SKU-001,service_aware,4,1573,2126,0.7398871119473189
validation,combined_stress,1010,SKU-001,service_aware,5,1713,2212,0.7744122965641953
validation,combined_stress,1011,SKU-001,independent,2,1470,1807,0.813503043718871
validation,combined_stress,1011,SKU-001,independent,3,1700,2078,0.8180943214629451
validation,combined_stress,1011,SKU-001,independent,4,1388,2126,0.6528692380056444
validation,combined_stress,1011,SKU-001,independent,5,1491,2212,0.6740506329113924
validation,combined_stress,1011,SKU-001,normal_optimized,2,411,1807,0.22744881018262314
validation,combined_stress,1011,SKU-001,normal_optimized,3,359,2078,0.17276227141482195
validation,combined_stress,1011,SKU-001,normal_optimized,4,493,2126,0.23189087488240828
validation,combined_stress,1011,SKU-001,normal_optimized,5,398,2212,0.17992766726943943
validation,combined_stress,1011,SKU-001,service_aware,2,1663,1807,0.9203099059214167
validation,combined_stress,1011,SKU-001,service_aware,3,1870,2078,0.8999037536092397
validation,combined_stress,1011,SKU-001,service_aware,4,1580,2126,0.7431796801505174
validation,combined_stress,1011,SKU-001,service_aware,5,1679,2212,0.7590415913200723
validation,combined_stress,1012,SKU-001,independent,2,1498,1807,0.8289983397897067
validation,combined_stress,1012,SKU-001,independent,3,1649,2078,0.7935514918190568
validation,combined_stress,1012,SKU-001,independent,4,1379,2126,0.6486359360301035
validation,combined_stress,1012,SKU-001,independent,5,1600,2212,0.7233273056057866
validation,combined_stress,1012,SKU-001,normal_optimized,2,494,1807,0.2733812949640288
validation,combined_stress,1012,SKU-001,normal_optimized,3,419,2078,0.2016361886429259
validation,combined_stress,1012,SKU-001,normal_optimized,4,555,2126,0.2610536218250235
validation,combined_stress,1012,SKU-001,normal_optimized,5,506,2212,0.22875226039783003
validation,combined_stress,1012,SKU-001,service_aware,2,1641,1807,0.9081350304371887
validation,combined_stress,1012,SKU-001,service_aware,3,1818,2078,0.8748796920115496
validation,combined_stress,1012,SKU-001,service_aware,4,1565,2126,0.7361241768579492
validation,combined_stress,1012,SKU-001,service_aware,5,1719,2212,0.777124773960217
test,normal,1001,SKU-001,independent,2,1684,1701,0.9900058788947678
test,normal,1001,SKU-001,independent,3,1805,1811,0.9966869133075649
